food_id,food_name,food_price
06ec20d8-d0b4-4380-b465-a60fcb7bb647,Midye Dolma (Adet),"2,00 TL"
a1c0da11-52c6-4726-a821-daba41f3e715,Yarım Ekmek Arası Kokoreç,"20,00 TL"
6fb061f4-c468-44a2-85e3-e6ea607dc9ae,Midye Dolma (10 Adet),"15,00 TL"
