food_id,food_name,food_price
b818a2a3-333b-449e-bed3-d7536e6585e6,Tavuk Döner Dürüm,"10,00 TL"
ce4e24a2-ebbd-4ac3-8739-475fddc37ab5,Tavuk Döner Dürüm Menü,"18,00 TL"
