food_id,food_name,food_price
159e365c-70db-4b17-ab3a-55457eeb1c6d,Tavuk Şiş,"13,50 TL"
27322db0-14d5-498f-bc51-9a12d0454d5f,İzmir Usulü Kokoreç,"22,50 TL"
2847be0e-32bd-4767-b956-8104f51aefdf,Tavuk Kanat,"13,50 TL"
