food_id,food_name,food_price
044bc939-613c-44d2-b166-5221b029a60e,Çiğ Köfte Dürüm,"7,00 TL"
6f9a89b2-1a87-4100-a921-8c9456358c1e,Duble Çiğ Köfte Dürüm,"10,00 TL"
fa7740f2-0937-41e5-b724-750c51233c4e,Çiğ Köfte (Tam),"29,00 TL"
