food_id,food_name,food_price
4a576448-f0f2-46f6-98ae-a06173480469,Et Döner Dürüm Menü,"15,00 TL"
85486e5c-aee2-443b-9c45-ae5c303fb987,Bafra Pidesi,"20,00 TL"
b4bf9a29-30ab-4808-b24d-e659b41ce9cc,Et Döner Menü,"28,00 TL"
