food_id,food_name,food_price
6A8E3C13-FA7C-4D75-8A99-DDEFEF9D8E75,3/4 Ekmek Arası Izgara Tavuk,"15,00 TL"
0dd70b09-40ba-4f2f-8534-eccb244d0a12,Izgara Tavuk,"18,00 TL"
2b74df8a-cc7c-40b0-8922-0658d6ae3236,Ciğer,"22,00 TL"
