food_id,food_name,food_price
30a888ee-783c-47d3-ab2d-433f5082b445,Midye Dolma (Adet),"2,00 TL"
bd702ba6-f9e9-4351-8bb4-bcd242f22cea,Ayvalık Tostu,"13,00 TL"
