food_id,food_name,food_price
9dbed702-2a91-426c-9efd-f89d3fd85482,Lahmacun,"10,00 TL"
f08d8afd-5179-4923-98b3-f7c342c459e1,4'lü Lahmacun Menü,"40,00 TL"
