food_id,food_name,food_price
a39acf49-f28e-4592-a9f5-ff1c0e180b4b,Adana Dürüm,"10,50 TL"
b63fd34f-384d-46cc-8b74-dd5c025edc9e,Tavuk Şiş Dürüm,"9,75 TL"
59ca4c8b-d2f3-4005-aa52-31a5e6183c9e,Tavuk Kanat,"15,00 TL"
