food_id,food_name,food_price
acf84f3e-18ef-4033-9119-298362939e10,Çiğ Köfte (Tam),"30,00 TL"
0b2ed084-1b06-4328-8117-cfb1e1aeaba9,Çiğ Köfte (Yarım),"19,00 TL"
