food_id,food_name,food_price
715cb1a3-5001-43b3-8b2e-331e4f112ea4,Lahmacun,"12,00 TL"
e1ad5193-ac44-4f9d-9bdf-4e4feacc425f,2'li Lahmacun Menü,"24,00 TL"
