food_id,food_name,food_price
2e53c1fe-96d4-4f1a-b329-dea80cab0c0a,Menü 1,"39,90 TL"
a80186fe-9d3d-4936-b6d3-33cce5d4bc75,Chicken Burger Menü,"22,90 TL"
3e50abc1-d56f-4b32-bf2a-65bcbf9334ff,Menü 2,"34,90 TL"
