food_id,food_name,food_price
5613566d-6a30-45eb-9e3a-c42ef76cd642,Midye Dolma (Adet),"1,00 TL"
b919080d-4b84-40d1-aa58-575d7a2f4d36,Yarım Ekmek Arası Kokoreç,"18,00 TL"
a710d363-1ef6-4c38-80d6-a80e5e2f7d95,Çeyrek Ekmek Arası Kokoreç,"10,00 TL"
