food_id,food_name,food_price
1ad6f4f4-461d-4686-9b84-b7ac661bcb7d,Ekmek Arası Kuzu Kokoreç,"14,00 TL"
4ddae2fa-95cd-4198-ad75-1166b6ca0735,Izgara Tavuk Dürüm,"9,00 TL"
92a54e7c-cb8e-4821-b325-2a08b1fcf197,Ekmek Arası Izgara Köfte,"14,00 TL"
