food_id,food_name,food_price
2796fda8-9b7b-4979-ae62-80ffe5a4bec0,Seçilmiş Menü (Karışık Pizza (Büyük)),"40,50 TL"
d866be10-ec7b-4172-b1e3-d11e3b834115,Vodafone Menüsü (Karışık Pizza (Orta)),"28,00 TL"
