food_id,food_name,food_price
26735cdf-95fe-4c00-8c78-b652bdca857d,Özel Kare Fıstıklı Baklava,"32,00 TL"
E8FCB67C-03F0-49CA-B59C-83366628D98F,Karışık Baklava,"36,00 TL"
4e886749-e4d6-4b1c-b464-264ab24d2d49,Şöbiyet,"32,00 TL"
