food_id,food_name,food_price
CF87270F-D4CE-45BC-9A50-0D04C7C3F46D,Waffle (Açık),"20,00 TL"
044E657B-5A8F-4DE7-AA8D-61B9657F166F,İzmir Bomba,"5,00 TL"
f86d8b76-8a9a-4e42-a5f3-8a3ac1eacece,Clock Tost,"17,00 TL"
