food_id,food_name,food_price
415914cd-3e3a-4853-b415-2e8d0035abd7,Klasik King Tost Menü,"14,50 TL"
c5722d53-2675-4915-87fc-7dade2c85a90,Patso King Menü,"10,00 TL"
5890596d-651f-453d-b3c9-fff052fd3d2a,Atom King Tost Menü,"17,50 TL"
