food_id,food_name,food_price
53a65e5e-622e-4df1-ab20-e7ec00744001,Double Karışık Çıtır Tost,"20,00 TL"
802445c0-37bb-4a7e-9956-f5daa341f112,Ayvalık Tostu,"12,00 TL"
6b4b6dcf-3a4d-4cca-9333-3848585b747d,Sucuk Kaşar Çıtır Tost,"11,00 TL"
