food_id,food_name,food_price
b7673b7c-c2a6-4528-8f9a-53e77bb9bbbe,Mini Pancake,"20,50 TL"
474c7cd8-cd78-4c56-ba7c-728c4cea558b,Republican Waffle,"26,50 TL"
