food_id,food_name,food_price
a13645f4-ac65-4a24-8c64-fbc72d58b7db,Mini Ekler (500 gr.),"29,50 TL"
b2ac728c-1a77-46af-a4e5-6ad7ce98b60d,Karamelli Trileçe,"10,00 TL"
5fb9b22f-b101-4dcb-843d-ccc2667be001,Klasik Waffle,"21,00 TL"
