food_id,food_name,food_price
7857a2f8-acc6-45c9-ab29-c15daeb1cf3e,Izgara Tavuk,"22,00 TL"
a02971ef-cea1-4e02-af12-d48066c656bb,Yarım Ekmek Arası Izgara Köfte,"14,00 TL"
40cb5f97-6032-4032-8000-7b6053470d90,Izgara Köfte,"25,00 TL"
