food_id,food_name,food_price
321167d2-20d0-4ebe-87a4-79add3244d93,Lahmacun,"6,50 TL"
85f0a8e5-f065-4d6b-8b9a-77d2cd0a4af1,Karışık Pizza,"20,00 TL"
44e5c67d-6c28-4ee7-8d0d-ae2459a2d6e2,Künefe,"12,00 TL"
