food_id,food_name,food_price
9598e479-e49f-4edf-8735-25a4ee55effe,2'li Orta Boy Pizza Menü,"65,90 TL"
bc80491c-9c6b-4b63-8b0d-7c3710380563,Orta Boy Pizza Menü,"39,90 TL"
8c756100-4bf3-4d70-b6c5-2db9309cac8a,2'li Büyük Boy Pizza Menü,"81,90 TL"
