food_id,food_name,food_price
b9c9e084-afa6-420b-b75e-ece9915f7184,Hamburger Menü,"33,00 TL"
7ac19e8d-0663-484d-b84f-27a166218c32,Hamburger,"23,00 TL"
1394cb3b-8646-47d6-8246-176d6321c6db,Cheeseburger Menü,"36,00 TL"
