food_id,food_name,food_price
630e5b4c-51ad-4e21-ae4e-086540357db7,Lahmacun,"6,00 TL"
c3b891f2-b12f-4fcd-b8fb-1d9bc363e4f8,Seçilmiş Menü (Adana Dürüm),"22,50 TL"
78071087-469a-4259-8c22-97d58680175e,Tavuk Kanat (1 kg.) (Pişirilmiş) Menü,"50,00 TL"
