food_id,food_name,food_price
544fd2a0-459a-4f0c-aa1f-c1d0488a7d95,Köri Soslu Tavuk,"28,00 TL"
e4cbc6f7-e803-4d4b-a80b-cf5ab7640616,Dağ Kekikli Tavuk,"26,00 TL"
f7c447f3-12e1-422d-a53c-10ecbd2820c5,Tavuklu Wrap,"25,00 TL"
