food_id,food_name,food_price
6dfbd1e4-8fb7-49db-9b89-6116a0545836,İzmir Bomba (Adet),"3,50 TL"
04A4B843-795D-4B57-A773-648BC2545F4A,Taşfırın Simidi,"1,50 TL"
09a6d0cb-9676-498c-84c8-adbc1e0ec147,Kıymalı Börek,"8,00 TL"
