food_id,food_name,food_price
b843f818-fd79-4f09-bb81-6a59daac5939,Kupa Dürüm Menü,"18,50 TL"
e2c8ebaf-bc6e-46ea-b2a7-5a1e326b7c4d,Kupa Classic Menü,"21,50 TL"
3716f67a-cce9-4622-b207-fc17e99fb5c4,Kupa Ekstra Menü,"24,50 TL"
