food_id,food_name,food_price
a981d77d-6273-4e58-a327-746d723f03b9,Patatesli Kaşarlı Gözleme (1 Kişilik),"20,00 TL"
1cfe43be-e84a-4aa6-bafb-d0cb51780a5b,Patatesli Gözleme (1 Kişilik),"15,00 TL"
bf368cf8-ae8b-46bd-8d8e-f1e678fae26f,Otlu Peynirli Gözleme (1 Kişilik),"15,00 TL"
