food_id,food_name,food_price
9e4bbd06-8e58-4e32-bf7c-f2f35ff46a8d,Adana Dürüm,"15,00 TL"
f05fa9d1-8802-410a-8a0b-91918fc3693e,Tavuk Şiş Dürüm,"13,00 TL"
8c75db9b-6248-4696-82de-d91cce1832ce,Adana Kebap,"30,00 TL"
