food_id,food_name,food_price
ff6b3f86-01ff-485f-8151-53d0ab4d57fb,Tavuk Döner Dürüm (150 gr.),"13,00 TL"
99e62c4d-83bb-4962-8fb4-2944131dee5c,Tam Ekmek Arası Tavuk Döner (200 gr.),"18,00 TL"
0f8ff9d9-f992-4325-8e28-d47c80564e8a,Menü 2,"15,00 TL"
