food_id,food_name,food_price
052551de-daa1-4ebb-9ded-81e3bf0466ad,Dağ Kekikli Tavuk Külbastı,"28,00 TL"
63700b44-aef9-47b1-9d3f-beee00750baa,Ekmek Arası Izgara Köfte,"18,00 TL"
b735be71-08d4-41cc-b667-79c2c691a9c3,Köri Soslu Tavuk,"28,00 TL"
