food_id,food_name,food_price
7aa4cde9-2131-4147-828e-e9d9ed466efa,Double Burger,"19,90 TL"
a081e460-d309-4139-8e8b-6440f2346e33,Cheeseburger,"16,90 TL"
93cb0938-26cb-41fa-8b0c-6e4c11869e7a,Tavuk Şiş,"20,00 TL"
