food_id,food_name,food_price
2f4d6688-4ead-4baf-b43b-6d2fb293bd66,Tombik Ekmek Arası Tavuk Döner,"5,00 TL"
347a5e0a-c316-4ddf-a50f-b216162662b5,Tavuk Döner Dürüm,"10,00 TL"
315cad3d-8d7d-4d35-a8f4-b7efe7039f08,Yarım Ekmek Arası Tavuk Döner,"5,50 TL"
