food_id,food_name,food_price
6d973837-85f6-4f31-baef-062ee4174a16,Ramiz Köfte Menü,"26,50 TL"
246837c1-12af-451a-ab52-70ac0d41bb74,Ekmek Arası Ramiz Köfte Menü,"16,00 TL"
b1347ce3-c191-4673-b92a-d6733cb48652,Kasap Köfte Menü,"29,00 TL"
