food_id,food_name,food_price
9941fbe0-4e3f-494b-b4d8-a1b712303ed8,Mega Çiğ Köfte Dürüm,"9,00 TL"
e73d7352-63b5-4833-94da-a827fd1c7ee5,Çiğ Köfte Dürüm,"7,00 TL"
8b9ed5e6-648d-4ba0-99ac-1aa5a4cc4d14,Çiğ Köfte (500 gr.),"25,00 TL"
