food_id,food_name,food_price
6101b2c5-e6a4-4524-95b4-5595ef1b5834,Kumru Sandviç,"15,00 TL"
3adfab7c-94d7-4617-b821-81171d74bc46,Yarım Ekmek Arası Kokoreç,"18,00 TL"
9ACED1A3-A366-4E7D-BD5E-F8DC1F05B850,Karışık Tost,"13,00 TL"
