food_id,food_name,food_price
aede425b-6d7f-4ff1-9a8b-c8aea62608ed,Lahmacun,"10,00 TL"
43e3a60f-333c-416a-bc0b-70d417442ddf,Kıymalı Pide,"14,00 TL"
5b3cb06d-8669-4d08-ad66-621b4bda4bbd,Adana Kebap,"22,00 TL"
