food_id,food_name,food_price
92b2f843-d2e1-4038-b667-16223f42d075,Karışık Pizza (Büyük),"26,00 TL"
a1483ff7-980d-43a3-b85e-6adc5306bcd1,Karışık Pizza (Orta),"22,00 TL"
DE0A6769-A3CB-4CF1-A389-E136796A178E,Ottoman Menü,"53,99 TL"
