food_id,food_name,food_price
7046df67-76c7-416d-801f-f11b7a655922,Dürüm Tavuk Döner,"10,00 TL"
97e8b2c6-70dd-43fc-8be1-7ff905f7a3fa,Maxi Tavuk Döner Dürüm,"14,00 TL"
b719ee94-db8b-404e-b268-737cbea36cca,Maximum Burger Menü,"22,00 TL"
