food_id,food_name,food_price
78466e03-6075-4182-b1bb-7c786d8df10a,Yarım Ekmek Arası Kokoreç,"21,00 TL"
ef86c4fc-f5fa-42ee-b0ab-89e152cd729e,3/4 Ekmek Arası Kokoreç,"27,00 TL"
4a767b50-52fa-4b9c-9d86-f2cde03efd43,Çeyrek Ekmek Arası Kokoreç,"16,00 TL"
