food_id,food_name,food_price
01b73534-8cfc-4b7a-879a-90ebc4333866,Lahmacun,"8,00 TL"
cc8e8330-0e46-41b8-b69e-12f373f5ec78,Sarımsaklı Antep Lahmacun,"9,00 TL"
45e6c0f9-4588-4518-a62e-8348844a022b,Kaşarlı Lahmacun,"10,00 TL"
