food_id,food_name,food_price
0c353580-ab29-44cc-a802-51c3554cd5b9,Hatay Usulü Tavuk Döner Dürüm,"12,00 TL"
bf8e490a-3a63-4e74-aaa2-46f95dc0a375,Ekmek Arası Tavuk Döner Menü 1,"11,00 TL"
1B451BE1-A4AF-4084-978C-A2437A714070,Tavuk Şiş Dürüm Menü,"12,00 TL"
