food_id,food_name,food_price
a6d15313-fa55-4fab-a98a-2ad121d4c65e,Tavuk Şiş Dürüm,"12,00 TL"
c367376c-1680-454c-849a-350cb931f157,Adana Dürüm,"18,00 TL"
db744ff6-1b5f-400f-9eaf-bcdedde40070,Köfte Dürüm,"16,00 TL"
