food_id,food_name,food_price
2E045956-2991-4381-90B0-11494EC6B1CB,Karışık Tulumba Tatlısı (1 kg.),"50,00 TL"
611D2547-879D-49D7-8364-BA92A10E30B1,Çikolatalı Osmanlı Tulumbası (Adet),"3,00 TL"
FC4D65AE-311B-475E-AA7B-89ED1E3D386B,Antep Fıstıklı Osmanlı Tulumbası (Adet),"3,00 TL"
