food_id,food_name,food_price
2f715329-4b88-4297-9c42-c9a266c7ce78,Cheeseburger,"36,00 TL"
9FEA27A7-B69C-4ED7-BF2A-230E794A6F80,Diyet Izgara Tavuk,"39,00 TL"
