food_id,food_name,food_price
78299809-748b-44d4-961c-d8ce6620d96e,Vodafone Menüsü (Tavuk Burger - 200 gr.),"23,00 TL"
5715826d-1d62-43e6-8f93-ba0657f0e414,Magic Et Menü,"33,90 TL"
a1d831fc-d57c-4cb8-93cd-800b62185bce,İkiz Burger Menü,"51,90 TL"
