food_id,food_name,food_price
CE65F865-66A0-4C47-B2E4-A13A5CFFB8DD,Midye Dolma (Orta),"1,50 TL"
b3d44ae9-cfd6-4ad8-8be6-76d7b481b434,Tavuk Tantuni Dürüm,"12,00 TL"
f9bb55d4-952e-4087-a243-57acff895f6b,Yarım Ekmek Arası Tavuk Tantuni,"12,00 TL"
