food_id,food_name,food_price
abbc07a7-ee45-4068-ab4b-61217ccfcb59,Lahmacun (Adet),"7,50 TL"
0e3efd72-1867-41ec-8b02-77e58669c23f,Kıymalı Pide,"13,13 TL"
e0d9d01b-736c-4426-8672-b09caf10cf4a,Adana Kebap,"20,63 TL"
