food_id,food_name,food_price
9C92743D-867E-4105-B7CB-038EF859CE56,Dereotlu Peynirli Ev Poğaçası,"3,00 TL"
9DA0A4BB-B99B-469B-92DB-4A7E6B2EBD44,Domatesli Soğanlı Gözleme,"7,50 TL"
