food_id,food_name,food_price
1a34569f-d92e-4020-bfdc-6d8f9b275f44,Rio Roll Dürüm,"15,00 TL"
b30db024-3ba8-468b-989f-d0c6fed32ff6,Rio Çıtır Tavuk (250 gr.),"24,00 TL"
