food_id,food_name,food_price
6b56e132-93f5-48fd-8b8f-28515a0b9654,Lahmacun,"10,50 TL"
03bf6ba2-e618-47db-b489-aecd3455ec9b,Kıymalı Pide,"13,50 TL"
43BE0BB7-F3DC-4240-805D-5265C5CE12E9,Manisa Kebabı,"26,25 TL"
