food_id,food_name,food_price
92502910-808e-4b66-b4d7-1668afb0c76c,Tavuk Şiş Dürüm (170 - 180 gr.),"17,00 TL"
976ad2aa-a8ab-4b31-875b-7f8f4dfaf250,Tavuk Şiş,"21,00 TL"
