food_id,food_name,food_price
96086397-b786-4c8b-9e19-ae6362655627,Adana Dürüm Menü 1,"14,00 TL"
546eefbb-ff5d-4fe9-99d8-abd20129b997,Tavuk Şiş Dürüm Menü 1,"12,00 TL"
be01c0d9-0303-4d45-b795-d78698bdcfcc,Halka Tatlısı (Adet),"2,50 TL"
