food_id,food_name,food_price
e4c67361-1122-4695-a3ba-8df6f2a2f90a,Soslu Zurna Tavuk Döner Dürüm (70 cm.),"14,00 TL"
fdb35c93-2ddf-4777-a466-78855ccfc8a4,Soslu Zurna Tavuk Döner Dürüm (35 cm.),"8,00 TL"
e89415a6-2831-49fd-9ac4-fb76f3df1a25,Full Zurna Tavuk Döner Dürüm (70 cm.),"19,00 TL"
