food_id,food_name,food_price
2bd00124-118f-4342-9dc8-57350dc6596a,Ekmek Arası Tavuk Döner,"9,00 TL"
24887fd0-9a9a-4725-b1e2-82795e0aa45f,Yarım Ekmek Arası Mega Patso,"11,00 TL"
A200C224-8255-44D7-8D90-4135BF931C5F,Tam Ekmek Arası Tavuk Döner,"15,00 TL"
