food_id,food_name,food_price
be0fd279-24fc-4776-b9e2-82b9d193b4a8,İzmir Kumru,"13,00 TL"
2336b52b-d513-48a5-becf-fc913eb06d70,Tavuklu Wrap,"15,00 TL"
636039c5-b2bc-4fbe-b446-9b6641135311,Patso Sandviç,"8,00 TL"
