food_id,food_name,food_price
0bec1aa0-0ff6-4ed0-92cc-5e98b3d9b723,Midye Dolma,"1,50 TL"
18708431-f6ed-4713-9c3e-2df4ad4c4054,Çiğ Köfte Dürüm Menü,"6,00 TL"
3768261e-203e-48f6-ba58-2186f336a57c,Vodafone Menüsü (Çiğ Köfte 500 gr.),"20,00 TL"
