food_id,food_name,food_price
4d797511-fcae-4434-8f4a-25d82a9263bb,Mega Gold Cheddar Hot Dog (100 gr.),"15,00 TL"
eda86fc8-6c32-456d-b8db-9636be8bb86b,Mega American Hot Dog (100 gr.),"12,50 TL"
4583000c-3b9e-4b47-932b-52c934a8fe0c,Ateş The Lucky Smoke Dog,"25,00 TL"
