food_id,food_name,food_price
5d58f4ef-bbf8-4c22-9369-e5a8cfa4864d,Karışık Pizza (Büyük),"55,00 TL"
fdc0871b-5994-44dd-88c8-ce8fa01324a8,Füme Kaburga Pizza (Orta),"48,00 TL"
b5d0efff-8e96-4073-a9b3-d1850babcb4f,Karışık Pizza (Orta),"45,00 TL"
