food_id,food_name,food_price
673e5e06-1229-48d8-b302-2beb281aefc2,Mega Çiğ Köfte Dürüm,"9,00 TL"
d54b6d23-fbc4-4fe1-9e69-47b744e3d73f,Atom Dürüm,"13,00 TL"
1b2f82ad-497e-4e79-b06d-e8a97b619dff,Çiğ Köfte (300 gr.),"16,00 TL"
