food_id,food_name,food_price
ae70176b-26f4-4c50-be26-259a00fc0b60,Hamburger Menü,"15,00 TL"
494b0b2a-87d2-44a5-bbb2-61e4a47c060a,Karışık Izgara,"30,00 TL"
86928cc5-e9f2-465c-9a24-a3b43d6e31f2,Adana Kebap,"20,00 TL"
