food_id,food_name,food_price
74fb9601-263d-43a2-8ed9-4ee2c102e8ec,Pişi Tabağı,"20,00 TL"
00fd4670-8590-44b6-bcbe-29d0477af0bf,Pişi,"2,90 TL"
0f75d2f7-d24f-4d8d-9347-a47b4f820a91,Premium Serpme Kahvaltı (2 Kişilik),"100,00 TL"
